Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
15013.0,122,10,1610.82,2,4,3,243
15015.0,136,13,2354.97,1,4,4,144
15016.0,28,4,450.85,3,3,2,332
15018.0,2,1,111.25,4,1,1,411
15020.0,14,1,198.47,4,1,1,411
15021.0,1,4,826.91,4,3,3,433
15022.0,312,1,281.05,1,1,1,111
15023.0,4,10,5287.64,4,4,4,444
15024.0,2,8,2414.18,4,4,4,444
15025.0,203,1,617.83,1,1,2,112
15026.0,10,2,579.89,4,2,2,422
15027.0,30,6,2129.45,3,4,4,344
15028.0,3,3,521.78,4,3,2,432
15029.0,254,1,365.1,1,1,2,112
15030.0,15,6,1461.63,4,4,3,443
15031.0,29,10,2449.75,3,4,4,344
15032.0,1,7,8821.55,4,4,4,444
15034.0,21,6,3957.04,3,4,4,344
15037.0,11,2,397.76,4,2,2,422
15038.0,4,4,579.67,4,3,2,432
15039.0,3,47,19960.3,4,4,4,444
15040.0,176,1,7.49,1,1,1,111
15041.0,79,1,109.47,2,1,1,211
15042.0,230,1,179.52,1,1,1,111
15043.0,98,5,2333.3199999999997,2,4,4,244
15044.0,14,18,8389.42,4,4,4,444
15046.0,60,10,2533.37,2,4,4,244
15048.0,3,1,98.7,4,1,1,411
15050.0,56,2,2349.5,2,2,4,224
15051.0,14,6,2543.55,4,4,4,444
15055.0,109,3,549.12,2,3,2,232
15056.0,155,1,113.65,1,1,1,111
15057.0,78,3,1766.46,2,3,4,234
15058.0,11,5,1285.04,4,4,3,443
15059.0,11,10,2153.48,4,4,4,444
15061.0,2,86,83284.38,4,4,4,444
15062.0,58,4,1597.76,2,3,3,233
15064.0,45,4,1254.41,3,3,3,333
15065.0,45,1,168.73,3,1,1,311
15067.0,48,2,2118.12,3,2,4,324
15068.0,53,2,621.54,2,2,2,222
15070.0,7,3,737.0500000000001,4,3,3,433
15071.0,21,2,473.49,3,2,2,322
15072.0,114,1,187.52,2,1,1,211
15073.0,35,5,1744.61,3,4,4,344
15074.0,64,2,817.46,2,2,3,223
15076.0,127,2,566.89,2,2,2,222
15077.0,129,2,2428.08,2,2,4,224
15078.0,3,23,8018.77,4,4,4,444
15079.0,0,8,2871.7400000000002,4,4,4,444
15080.0,62,2,546.25,2,2,2,222
15081.0,2,8,1460.92,4,4,3,443
15082.0,303,1,93.35000000000001,1,1,1,111
15084.0,14,2,965.1999999999999,4,2,3,423
15085.0,364,1,347.54,1,1,2,112
15086.0,199,2,218.53,1,2,1,121
15091.0,309,2,565.9,1,2,2,122
15092.0,97,1,318.65,2,1,2,212
15093.0,7,18,9729.09,4,4,4,444
15094.0,98,2,83.0,2,2,1,221
15095.0,55,6,1771.04,2,4,4,244
15097.0,218,2,660.27,1,2,2,122
15100.0,1,6,2018.6999999999998,4,4,4,444
15101.0,150,4,1160.41,1,3,3,133
15102.0,165,2,554.67,1,2,2,122
15105.0,65,2,795.98,2,2,3,223
15107.0,7,4,620.85,4,3,2,432
15109.0,214,2,498.15000000000003,1,2,2,122
15110.0,38,2,509.75,3,2,2,322
15111.0,7,3,1163.39,4,3,3,433
15112.0,246,1,209.4,1,1,1,111
15114.0,18,2,639.56,3,2,2,322
15115.0,367,1,191.74,1,1,1,111
15117.0,83,3,934.19,2,3,3,233
15122.0,57,8,2853.4900000000002,2,4,4,244
15123.0,56,3,2456.86,2,3,4,234
15124.0,111,2,266.63,2,2,1,221
15125.0,114,9,5496.39,2,4,4,244
15126.0,171,2,449.49,1,2,2,122
15127.0,154,1,304.97,1,1,1,111
15128.0,65,1,312.68,2,1,2,212
15129.0,20,12,3412.78,3,4,4,344
15131.0,29,1,80.28,3,1,1,311
15133.0,17,2,824.48,4,2,3,423
15134.0,16,2,208.3,4,2,1,421
15135.0,191,1,166.63,1,1,1,111
15137.0,155,2,823.4,1,2,3,123
15138.0,28,1,502.52,3,1,2,312
15140.0,77,1,889.44,2,1,3,213
15141.0,92,7,1388.47,2,4,3,243
15142.0,45,5,2121.18,3,4,4,344
15143.0,67,1,304.18,2,1,1,211
15144.0,14,12,5579.87,4,4,4,444
15149.0,211,4,1033.81,1,3,3,133
15150.0,91,3,3686.61,2,3,4,234
15151.0,58,2,2085.61,2,2,4,224
15152.0,336,1,518.14,1,1,2,112
15154.0,113,2,1089.44,2,2,3,223
15155.0,18,1,383.96999999999997,3,1,2,312
15157.0,204,2,718.04,1,2,3,123
15158.0,36,1,204.62,3,1,1,311
15159.0,30,4,3475.7200000000003,3,3,4,334
15160.0,9,3,431.11,4,3,2,432
15161.0,23,1,119.92,3,1,1,311
15162.0,366,1,312.9,1,1,2,112
15164.0,24,6,1203.53,3,4,3,343
15165.0,8,1,487.75,4,1,2,412
15166.0,102,1,167.16,2,1,1,211
15167.0,42,4,1468.82,3,3,3,333
15169.0,17,2,569.22,4,2,2,422
15170.0,41,1,81.15,3,1,1,311
15173.0,15,7,1494.6,4,4,3,443
15174.0,45,1,345.71,3,1,2,312
15176.0,302,1,988.0400000000001,1,1,3,113
15177.0,60,1,948.9300000000001,2,1,3,213
15179.0,27,8,5284.97,3,4,4,344
15180.0,2,3,816.9300000000001,4,3,3,433
15181.0,55,2,510.72,2,2,2,222
15182.0,20,9,2376.102,3,4,4,344
15183.0,182,3,639.93,1,3,2,132
15184.0,22,2,283.19,3,2,1,321
15186.0,109,3,991.7900000000001,2,3,3,233
15188.0,360,1,310.43,1,1,2,112
15189.0,16,5,1298.99,4,4,3,443
15190.0,69,1,834.4399999999999,2,1,3,213
15191.0,98,3,588.05,2,3,2,232
15192.0,0,3,937.07,4,3,3,433
15194.0,3,14,4811.16,4,4,4,444
15196.0,67,2,313.7,2,2,2,222
15197.0,29,3,797.9,3,3,3,333
15198.0,43,3,377.71,3,3,2,332
15199.0,9,6,1853.7,4,4,4,444
15200.0,129,1,549.0500000000001,2,1,2,212
15201.0,74,2,606.4100000000001,2,2,2,222
15202.0,55,3,6001.49,2,3,4,234
15203.0,25,9,2572.38,3,4,4,344
15207.0,51,3,683.92,3,3,2,332
15208.0,58,1,100.4,2,1,1,211
15209.0,365,1,178.98000000000002,1,1,1,111
15210.0,13,2,845.01,4,2,3,423
15211.0,0,1,383.07,4,1,2,412
15212.0,11,1,106.47999999999999,4,1,1,411
15215.0,28,4,1687.49,3,3,3,333
15216.0,253,1,389.49,1,1,2,112
15217.0,198,1,426.24,1,1,2,112
15218.0,24,11,5711.9400000000005,3,4,4,344
15219.0,283,1,379.7,1,1,2,112
15221.0,1,4,2062.2,4,3,4,434
15222.0,107,10,2965.91,2,4,4,244
15223.0,244,3,662.2,1,3,2,132
15224.0,147,3,549.28,1,3,2,132
15227.0,31,4,1269.0900000000001,3,3,3,333
15228.0,63,2,2193.56,2,2,4,224
15229.0,221,1,160.5,1,1,1,111
15231.0,256,1,250.26000000000002,1,1,1,111
15233.0,36,1,59.400000000000006,3,1,1,311
15235.0,4,6,690.3000000000001,4,4,2,442
15240.0,9,7,2753.41,4,4,4,444
15241.0,65,3,1293.72,2,3,3,233
15242.0,57,1,302.04,2,1,1,211
15243.0,70,1,610.6,2,1,2,212
15244.0,301,1,280.51,1,1,1,111
15245.0,37,5,2095.0,3,4,4,344
15246.0,190,1,266.25,1,1,1,111
15247.0,112,2,620.06,2,2,2,222
15248.0,46,3,1893.93,3,3,4,334
15249.0,65,5,2577.54,2,4,4,244
15250.0,275,1,60.0,1,1,1,111
15251.0,49,10,9839.55,3,4,4,344
15252.0,56,3,1362.63,2,3,3,233
15253.0,38,3,1136.89,3,3,3,333
15254.0,181,2,787.99,1,2,3,123
15255.0,31,8,2815.17,3,4,4,344
15256.0,196,1,71.95,1,1,1,111
15257.0,49,1,368.75,3,1,2,312
15259.0,147,4,1182.3799999999999,1,3,3,133
15260.0,7,20,7377.46,4,4,4,444
15261.0,16,3,1253.18,4,3,3,433
15262.0,15,2,239.87,4,2,1,421
15264.0,165,1,454.66,1,1,2,112
15265.0,239,2,1839.52,1,2,4,124
15266.0,14,4,732.91,4,3,3,433
15268.0,113,3,961.9000000000001,2,3,3,233
15269.0,15,2,816.5600000000001,4,2,3,423
15270.0,35,14,6145.37,3,4,4,344
15271.0,0,10,2146.95,4,4,4,444
15272.0,85,4,1309.01,2,3,3,233
15273.0,234,1,228.96,1,1,1,111
15276.0,29,3,491.17,3,3,2,332
15277.0,60,1,220.44,2,1,1,211
15278.0,196,4,496.16,1,3,2,132
15279.0,15,4,1290.03,4,3,3,433
15280.0,123,2,284.4,2,2,1,221
15281.0,13,7,6211.42,4,4,4,444
15282.0,205,1,348.59,1,1,2,112
15283.0,25,3,148.32999999999998,3,3,1,331
15284.0,135,1,24.75,2,1,1,211
15285.0,42,1,94.92,3,1,1,311
15287.0,14,3,369.34000000000003,4,3,2,432
15288.0,0,6,1574.51,4,4,3,443
15289.0,93,2,653.3100000000001,2,2,2,222
15290.0,28,8,2553.06,3,4,4,344
15291.0,8,26,9178.26,4,4,4,444
15293.0,300,1,247.5,1,1,1,111
15294.0,45,1,233.35,3,1,1,311
15295.0,289,1,207.04,1,1,1,111
15296.0,55,6,6650.17,2,4,4,244
15298.0,1,12,4659.47,4,4,4,444
15299.0,7,6,3484.5299999999997,4,4,4,444
15301.0,3,6,2533.09,4,4,4,444
15302.0,365,1,308.0,1,1,2,112
15303.0,200,2,650.16,1,2,2,122
15304.0,3,2,225.15,4,2,1,421
15305.0,190,1,93.6,1,1,1,111
15306.0,135,6,2310.38,2,4,4,244
15309.0,245,4,797.96,1,3,3,133
15310.0,113,1,1634.64,2,1,3,213
15311.0,0,121,55942.74,4,4,4,444
15312.0,18,8,2005.34,3,4,4,344
15314.0,48,2,492.48,3,2,2,322
15317.0,312,1,129.75,1,1,1,111
15321.0,72,9,3961.42,2,4,4,244
15322.0,111,1,711.18,2,1,3,213
15323.0,197,3,434.6,1,3,2,132
15324.0,336,1,140.22000000000003,1,1,1,111
15325.0,30,7,1439.72,3,4,3,343
15326.0,244,4,1388.81,1,3,3,133
15328.0,42,1,107.24,3,1,1,311
15329.0,9,8,1909.13,4,4,4,444
15331.0,134,3,767.91,2,3,3,233
15332.0,1,6,4892.68,4,4,4,444
15336.0,36,1,240.5,3,1,1,311
15337.0,46,1,373.02,3,1,2,312
15338.0,312,1,277.93,1,1,1,111
15339.0,56,5,1246.95,2,4,3,243
15340.0,196,1,105.5,1,1,1,111
15341.0,84,1,382.2,2,1,2,212
15346.0,60,2,343.7,2,2,2,222
15347.0,1,4,1162.0,4,3,3,433
15350.0,8,2,547.6,4,2,2,422
15351.0,4,4,1770.23,4,3,4,434
15352.0,183,1,111.15,1,1,1,111
15353.0,2,6,2336.0,4,4,4,444
15354.0,238,3,284.4,1,3,1,131
15356.0,3,4,664.66,4,3,2,432
15358.0,0,22,8703.21,4,4,4,444
15359.0,297,8,181.35,1,4,1,141
15361.0,161,3,270.15,1,3,1,131
15362.0,83,2,613.08,2,2,2,222
15363.0,7,2,678.11,4,2,2,422
15365.0,38,6,2242.81,3,4,4,344
15366.0,44,5,1786.57,3,4,4,344
15367.0,53,7,3203.7400000000002,2,4,4,244
15368.0,29,1,275.8,3,1,1,311
15369.0,127,11,6251.26,2,4,4,244
15370.0,45,1,1352.96,3,1,3,313
15371.0,297,1,59.400000000000006,1,1,1,111
15372.0,85,7,4009.66,2,4,4,244
15373.0,6,6,1002.93,4,4,3,443
15374.0,259,1,139.32,1,1,1,111
15375.0,325,1,60.959999999999994,1,1,1,111
15377.0,17,4,1211.75,4,3,3,433
15378.0,97,2,246.5,2,2,1,221
15379.0,35,1,1174.55,3,1,3,313
15380.0,0,7,1788.8,4,4,4,444
15381.0,58,3,1293.72,2,3,3,233
15382.0,9,6,7777.84,4,4,4,444
15384.0,16,2,1385.38,4,2,3,423
15385.0,27,2,625.2,3,2,2,322
15387.0,127,1,468.65,2,1,2,212
15389.0,35,4,2233.8,3,3,4,334
15390.0,31,2,1216.66,3,2,3,323
15391.0,219,1,289.87,1,1,1,111
15392.0,9,3,1376.09,4,3,3,433
15393.0,202,3,659.48,1,3,2,132
15394.0,30,7,3103.26,3,4,4,344
15396.0,218,1,508.20000000000005,1,1,2,112
15400.0,55,3,586.1,2,3,2,232
15401.0,87,2,216.95,2,2,1,221
15402.0,22,4,1203.77,3,3,3,333
15403.0,126,2,170.88,2,2,1,221
15404.0,10,1,257.06,4,1,1,411
15405.0,211,1,310.74,1,1,2,112
15406.0,88,2,465.16,2,2,2,222
15409.0,356,1,131.25,1,1,1,111
15410.0,203,2,1234.88,1,2,3,123
15413.0,326,5,6798.72,1,4,4,144
15416.0,113,3,588.5,2,3,2,232
15418.0,60,2,449.42,2,2,2,222
15420.0,69,6,743.0,2,4,3,243
15421.0,20,6,2854.98,3,4,4,344
15422.0,14,5,1522.27,4,4,3,443
15423.0,216,2,223.39000000000001,1,2,1,121
15424.0,98,1,214.44,2,1,1,211
15425.0,35,4,1941.1200000000001,3,3,4,334
15426.0,4,5,1134.85,4,4,3,443
15428.0,22,3,668.97,3,3,2,332
15430.0,102,2,954.75,2,2,3,223
15431.0,137,1,153.24,1,1,1,111
15432.0,176,1,149.57,1,1,1,111
15434.0,9,6,1525.5800000000002,4,4,3,443
15437.0,275,1,193.29000000000002,1,1,1,111
15439.0,39,4,1269.05,3,3,3,333
15441.0,31,3,1254.21,3,3,3,333
15443.0,109,7,1900.64,2,4,4,244
15445.0,225,1,171.0,1,1,1,111
15446.0,11,3,399.75,4,3,2,432
15447.0,162,4,337.71000000000004,1,3,2,132
15448.0,309,1,294.17,1,1,1,111
15451.0,69,2,226.86,2,2,1,221
15452.0,25,3,1256.63,3,3,3,333
15454.0,253,1,126.89,1,1,1,111
15455.0,232,1,38.25,1,1,1,111
15456.0,38,7,1656.93,3,4,3,343
15458.0,37,1,208.8,3,1,1,311
15459.0,52,2,202.83,3,2,1,321
15461.0,95,2,429.7,2,2,2,222
15462.0,80,1,502.45,2,1,2,212
15465.0,4,15,5281.53,4,4,4,444
15466.0,24,3,1225.93,3,3,3,333
15468.0,27,1,962.97,3,1,3,313
15469.0,73,1,335.70000000000005,2,1,2,212
15470.0,210,1,63.419999999999995,1,1,1,111
15471.0,15,2,837.53,4,2,3,423
15473.0,79,1,274.8,2,1,1,211
15474.0,230,1,150.35,1,1,1,111
15476.0,15,4,2209.98,4,3,4,434
15477.0,284,1,368.4,1,1,2,112
15478.0,210,1,583.5600000000001,1,1,2,112
15479.0,368,1,147.4,1,1,1,111
15480.0,100,4,5373.5,2,3,4,234
15481.0,36,1,1993.34,3,1,4,314
15482.0,21,7,3537.6,3,4,4,344
15483.0,20,6,592.56,3,4,2,342
15484.0,175,2,1061.69,1,2,3,123
15485.0,8,5,3186.01,4,4,4,444
15486.0,162,1,102.0,1,1,1,111
15487.0,314,1,231.32,1,1,1,111
15488.0,91,4,340.6,2,3,2,232
15489.0,35,5,1285.3300000000002,3,4,3,343
15490.0,65,1,210.85,2,1,1,211
15493.0,24,4,2168.27,3,3,4,334
15494.0,113,3,2422.02,2,3,4,234
15495.0,14,1,246.5,4,1,1,411
15496.0,266,1,146.14,1,1,1,111
15497.0,17,7,7395.19,4,4,4,444
15498.0,1,19,12633.18,4,4,4,444
15499.0,358,1,158.65,1,1,1,111
15501.0,39,2,399.95,3,2,2,322
15502.0,3,5,3548.34,4,4,4,444
15503.0,361,1,116.26,1,1,1,111
15504.0,155,3,349.87,1,3,2,132
15506.0,16,3,1058.25,4,3,3,433
15509.0,15,1,152.41,4,1,1,411
15512.0,25,2,210.58,3,2,1,321
15513.0,0,18,12992.33,4,4,4,444
15514.0,14,7,2368.34,4,4,4,444
15515.0,22,1,171.81,3,1,1,311
15518.0,14,7,2268.44,4,4,4,444
15519.0,18,2,344.61,3,2,2,322
15521.0,35,8,4098.04,3,4,4,344
15523.0,23,15,16847.18,3,4,4,344
15524.0,241,1,151.4,1,1,1,111
15525.0,8,2,430.78000000000003,4,2,2,422
15527.0,29,15,3126.36,3,4,4,344
15529.0,1,2,1116.72,4,2,3,423
15530.0,147,1,311.37,1,1,2,112
15532.0,11,6,2174.12,4,4,4,444
15534.0,360,1,162.25,1,1,1,111
15535.0,39,2,541.47,3,2,2,322
15536.0,44,1,259.09,3,1,1,311
15538.0,172,6,3358.4,1,4,4,144
15540.0,10,1,247.38,4,1,1,411
15542.0,147,3,855.71,1,3,3,133
15543.0,94,1,114.4,2,1,1,211
15544.0,7,12,4615.72,4,4,4,444
15545.0,6,1,135.32999999999998,4,1,1,411
15546.0,241,2,1079.1000000000001,1,2,3,123
15547.0,11,12,5146.45,4,4,4,444
15548.0,230,1,158.09,1,1,1,111
15549.0,56,5,652.7,2,4,2,242
15550.0,13,8,1635.42,4,4,3,443
15551.0,29,6,1243.75,3,4,3,343
15552.0,258,1,162.4,1,1,1,111
15555.0,0,22,7267.83,4,4,4,444
15558.0,274,1,202.68,1,1,1,111
15559.0,203,1,1109.4,1,1,3,113
15560.0,32,2,153.52,3,2,1,321
15561.0,18,4,1133.8,3,3,3,333
15562.0,59,2,536.88,2,2,2,222
15563.0,149,3,1459.02,1,3,3,133
15564.0,98,2,70.74000000000001,2,2,1,221
15566.0,27,2,227.87,3,2,1,321
15569.0,25,5,2207.74,3,4,4,344
15570.0,4,14,5105.32,4,4,4,444
15571.0,21,10,3241.92,3,4,4,344
15572.0,15,3,1431.78,4,3,3,433
15573.0,253,3,597.23,1,3,2,132
15574.0,7,3,774.84,4,3,3,433
15575.0,254,1,30.1,1,1,1,111
15577.0,358,2,137.15,1,2,1,121
15579.0,18,3,923.03,3,3,3,333
15580.0,11,8,1375.39,4,4,3,443
15581.0,1,26,4076.9700000000003,4,4,4,444
15583.0,11,1,95.96,4,1,1,411
15584.0,34,2,547.34,3,2,2,322
15586.0,227,3,1139.1000000000001,1,3,3,133
15587.0,27,3,608.4,3,3,2,332
15588.0,312,1,579.6,1,1,2,112
15590.0,17,5,1496.6,4,4,3,443
15591.0,217,3,217.9,1,3,1,131
15595.0,122,1,357.59999999999997,2,1,2,212
15596.0,0,5,1723.45,4,4,4,444
15597.0,210,1,238.8,1,1,1,111
15598.0,62,1,307.34,2,1,2,212
15599.0,80,1,488.32,2,1,2,212
15600.0,63,4,1199.31,2,3,3,233
15601.0,7,17,8183.56,4,4,4,444
15602.0,3,8,1932.64,4,4,4,444
15603.0,283,1,40.0,1,1,1,111
15605.0,8,5,738.57,4,4,3,443
15606.0,25,8,2310.83,3,4,4,344
15607.0,178,8,1604.21,1,4,3,143
15608.0,50,1,692.3,3,1,2,312
15611.0,18,13,1405.83,3,4,3,343
15613.0,245,1,433.71999999999997,1,1,2,112
15614.0,72,4,3147.36,2,3,4,234
15615.0,25,24,10974.23,3,4,4,344
15616.0,73,1,317.11,2,1,2,212
15617.0,31,3,828.5500000000001,3,3,3,333
15620.0,44,1,389.18,3,1,2,312
15622.0,62,8,4143.05,2,4,4,244
15623.0,28,7,2136.02,3,4,4,344
15625.0,11,5,1702.1399999999999,4,4,3,443
15626.0,56,1,391.72,2,1,2,212
15627.0,92,2,566.9,2,2,2,222
15628.0,1,9,2782.02,4,4,4,444
15629.0,85,4,2240.9,2,3,4,234
15630.0,279,1,295.05,1,1,1,111
15631.0,277,1,596.67,1,1,2,112
15633.0,144,13,4335.96,1,4,4,144
15634.0,18,1,311.1,3,1,2,312
15635.0,30,1,100.35,3,1,1,311
15636.0,72,2,719.82,2,2,3,223
15637.0,48,4,574.23,3,3,2,332
15638.0,13,6,2265.2,4,4,4,444
15639.0,86,2,639.76,2,2,2,222
15640.0,7,15,11411.92,4,4,4,444
15641.0,31,8,3458.35,3,4,4,344
15642.0,364,1,105.78,1,1,1,111
15645.0,49,2,443.16,3,2,2,322
15646.0,7,3,526.97,4,3,2,432
15647.0,50,1,169.0,3,1,1,311
15649.0,2,3,1354.35,4,3,3,433
15650.0,156,2,553.88,1,2,2,122
15651.0,55,2,612.76,2,2,2,222
15652.0,22,4,1068.2,3,3,3,333
15658.0,7,4,1399.3700000000001,4,3,3,433
15659.0,21,2,226.04,3,2,1,321
15660.0,0,7,1212.13,4,4,3,443
15661.0,14,6,906.15,4,4,3,443
15662.0,296,2,283.73,1,2,1,121
15664.0,84,3,867.6,2,3,3,233
15665.0,46,3,1764.86,3,3,4,334
15666.0,107,2,632.94,2,2,2,222
15670.0,191,1,152.15,1,1,1,111
15672.0,360,1,45.300000000000004,1,1,1,111
15673.0,86,5,3478.09,2,4,4,244
15674.0,52,8,4501.63,3,4,4,344
15675.0,39,1,218.35,3,1,1,311
15677.0,56,2,648.4,2,2,2,222
15678.0,30,2,1473.24,3,2,3,323
15680.0,1,8,3173.9,4,4,4,444
15681.0,14,9,1563.54,4,4,3,443
15682.0,234,2,318.24,1,2,2,122
15683.0,108,1,330.79,2,1,2,212
15684.0,182,3,173.95,1,3,1,131
15685.0,85,1,55.980000000000004,2,1,1,211
15686.0,55,1,90.0,2,1,1,211
15688.0,53,1,190.57,2,1,1,211
15689.0,252,1,266.93,1,1,1,111
15691.0,29,3,434.5,3,3,2,332
15693.0,294,1,37.5,1,1,1,111
15694.0,0,12,4331.41,4,4,4,444
15695.0,232,2,721.0600000000001,1,2,3,123
15696.0,58,5,1170.1100000000001,2,4,3,243
15697.0,324,1,246.75,1,1,1,111
15698.0,259,1,46.2,1,1,1,111
15702.0,111,2,140.39,2,2,1,221
15704.0,137,2,1441.04,1,2,3,123
15708.0,4,3,969.19,4,3,3,433
15709.0,224,1,194.6,1,1,1,111
15710.0,52,1,898.87,3,1,3,313
15711.0,191,2,420.25,1,2,2,122
15712.0,14,7,2400.05,4,4,4,444
15713.0,1,3,654.09,4,3,2,432
15714.0,88,3,453.93,2,3,2,232
15715.0,190,5,658.02,1,4,2,142
15716.0,4,8,1913.55,4,4,4,444
15717.0,56,4,456.70000000000005,2,3,2,232
15718.0,175,1,293.79,1,1,1,111
15719.0,16,18,5165.9,4,4,4,444
15720.0,185,1,140.49,1,1,1,111
15722.0,80,6,3022.79,2,4,4,244
15723.0,46,3,740.0,3,3,3,333
15724.0,35,1,92.6,3,1,1,311
15726.0,25,1,321.91,3,1,2,312
15727.0,22,8,4212.65,3,4,4,344
15728.0,14,2,544.6,4,2,2,422
15729.0,35,2,107.55000000000001,3,2,1,321
15730.0,16,2,605.7,4,2,2,422
15731.0,188,1,125.3,1,1,1,111
15732.0,7,9,1387.95,4,4,3,443
15734.0,71,2,923.85,2,2,3,223
15735.0,56,1,327.68,2,1,2,212
15736.0,70,2,1767.1200000000001,2,2,4,224
15738.0,7,26,8560.55,4,4,4,444
15741.0,93,2,208.62,2,2,1,221
15742.0,254,1,156.87,1,1,1,111
15747.0,10,6,1553.17,4,4,3,443
15748.0,84,2,465.45,2,2,2,222
15750.0,1,12,4330.461,4,4,4,444
15751.0,95,11,1380.44,2,4,3,243
15752.0,7,3,1557.96,4,3,3,433
15754.0,128,6,2579.04,2,4,4,244
15755.0,14,11,3628.87,4,4,4,444
15757.0,21,4,2225.94,3,3,4,334
15759.0,146,4,577.89,1,3,2,132
15760.0,265,2,13916.34,1,2,4,124
15761.0,77,1,143.05,2,1,1,211
15764.0,69,2,1223.1100000000001,2,2,3,223
15765.0,301,1,370.63,1,1,2,112
15766.0,91,2,516.0,2,2,2,222
15768.0,111,31,14687.06,2,4,4,244
15769.0,6,21,32451.6,4,4,4,444
15770.0,247,1,321.45,1,1,2,112
15771.0,239,3,1006.54,1,3,3,133
15772.0,53,1,280.88,2,1,1,211
15773.0,44,1,138.84,3,1,1,311
15774.0,53,5,1017.5400000000001,2,4,3,243
15775.0,266,1,45.599999999999994,1,1,1,111
15777.0,31,3,715.5,3,3,3,333
15778.0,66,1,307.95000000000005,2,1,2,212
15779.0,98,2,124.08000000000001,2,2,1,221
15782.0,65,1,1399.36,2,1,3,213
15784.0,102,2,848.33,2,2,3,223
15785.0,14,11,3640.96,4,4,4,444
15786.0,52,2,3582.62,3,2,4,324
15788.0,143,1,221.83,1,1,1,111
15789.0,66,5,1610.71,2,4,3,243
15791.0,164,3,1995.65,1,3,4,134
15792.0,34,2,933.84,3,2,3,323
15793.0,13,5,1433.96,4,4,3,443
15794.0,371,2,777.0,1,2,3,123
15795.0,65,7,1369.8600000000001,2,4,3,243
15796.0,9,9,2463.02,4,4,4,444
15797.0,216,2,613.6800000000001,1,2,2,122
15798.0,127,3,1535.37,2,3,3,233
15799.0,53,1,537.2,2,1,2,212
15800.0,88,5,530.18,2,4,2,242
15803.0,80,3,1513.84,2,3,3,233
15805.0,20,13,4660.75,3,4,4,344
15807.0,43,2,913.62,3,2,3,323
15808.0,4,18,14482.03,4,4,4,444
15809.0,94,2,758.6700000000001,2,2,3,223
15810.0,21,4,1607.06,3,3,3,333
15811.0,0,2,1557.38,4,2,3,423
15812.0,70,7,3400.33,2,4,4,244
15814.0,28,2,689.11,3,2,2,322
15816.0,177,2,144.15,1,2,1,121
15817.0,55,3,2766.4,2,3,4,234
15818.0,223,1,340.5,1,1,2,112
15819.0,66,6,2029.3400000000001,2,4,4,244
15822.0,128,4,954.59,2,3,3,233
15823.0,7,3,3882.17,4,3,4,434
15824.0,88,2,890.94,2,2,3,223
15826.0,203,1,943.97,1,1,3,113
15827.0,7,16,1957.98,4,4,4,444
15828.0,10,1,1108.82,4,1,3,413
15833.0,372,1,80.4,1,1,1,111
15834.0,11,3,1539.24,4,3,3,433
15837.0,120,1,385.03000000000003,2,1,2,212
15838.0,2,16,40519.92,4,4,4,444
15841.0,21,5,1518.35,3,4,3,343
15842.0,28,2,548.8000000000001,3,2,2,322
15845.0,171,3,714.51,1,3,3,133
15846.0,20,1,107.01,3,1,1,311
15847.0,63,3,433.3,2,3,2,232
15848.0,256,1,137.99,1,1,1,111
15850.0,11,4,771.87,4,3,3,433
15851.0,161,1,109.73,1,1,1,111
15852.0,161,1,96.55,1,1,1,111
15854.0,11,9,2609.16,4,4,4,444
15855.0,111,1,340.48,2,1,2,212
15856.0,0,26,17703.63,4,4,4,444
15857.0,65,1,273.48,2,1,1,211
15858.0,2,9,2508.77,4,4,4,444
15859.0,67,1,438.46,2,1,2,212
15860.0,3,10,1498.8,4,4,3,443
15861.0,91,4,1222.28,2,3,3,233
15862.0,8,10,2033.64,4,4,4,444
15863.0,252,3,286.26,1,3,1,131
15864.0,16,1,244.44,4,1,1,411
15865.0,48,2,1346.29,3,2,3,323
15867.0,4,17,5224.81,4,4,4,444
15868.0,218,1,94.53,1,1,1,111
15869.0,261,1,171.47,1,1,1,111
15870.0,31,3,506.02000000000004,3,3,2,332
15871.0,72,1,33.099999999999994,2,1,1,211
15872.0,13,2,413.0,4,2,2,422
15873.0,134,4,313.91999999999996,2,3,2,232
15874.0,22,14,6878.88,3,4,4,344
15875.0,281,1,108.52,1,1,1,111
15876.0,44,2,1449.14,3,2,3,323
15878.0,196,2,330.77,1,2,2,122
15879.0,39,4,1137.8,3,3,3,333
15880.0,4,1,329.03,4,1,2,412
15882.0,3,6,979.62,4,4,3,443
15884.0,67,2,244.60000000000002,2,2,1,221
15885.0,18,12,1572.47,3,4,3,343
15886.0,51,3,871.78,3,3,3,333
15887.0,41,3,1027.15,3,3,3,333
15888.0,35,2,260.85,3,2,1,321
15889.0,4,7,1279.6,4,4,3,443
15890.0,29,5,535.65,3,4,2,342
15892.0,304,1,128.2,1,1,1,111
15893.0,116,1,305.28000000000003,2,1,1,211
15894.0,4,1,151.44,4,1,1,411
15898.0,2,22,4129.26,4,4,4,444
15899.0,3,1,56.25,4,1,1,411
15900.0,48,3,549.29,3,3,2,332
15901.0,86,4,335.99,2,3,2,232
15902.0,15,1,145.01,4,1,1,411
15903.0,13,5,3813.08,4,4,4,444
15905.0,178,1,114.69,1,1,1,111
15906.0,9,3,962.5,4,3,3,433
15908.0,125,2,758.62,2,2,3,223
